Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"40126-1","Promotional","Monthly Mini Model Build",2015,"Alien",,55,,,,,5702015354653,673419231824,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,6.0200,2.9500,"01/01/2015","31/12/2015"
"40127-1","Promotional","Monthly Mini Model Build",2015,"Space Shuttle",,39,,,,,5702015354660,673419231831,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,7.3400,5.0000,"01/02/2015","31/12/2015"
"40128-1","Promotional","Monthly Mini Model Build",2015,"Robot",,50,,,,,5702015355278,673419231848,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,7.8300,4.9900,"01/03/2015","31/12/2015"
"40129-1","Promotional","Monthly Mini Model Build",2015,"UFO",,39,,,,,5702015355285,673419232456,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,4.9900,3.5000,"01/04/2015","31/12/2015"
"40130-1","Promotional","Monthly Mini Model Build",2015,"Koala",,65,,,,,5702015355292,673419232463,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,6.3900,7.5000,"01/05/2015","31/12/2015"
"40131-1","Promotional","Monthly Mini Model Build",2015,"Parrot",,55,,,,,5702015355308,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,4.5000,6.0000,"01/06/2015","31/12/2015"
"40132-1","Promotional","Monthly Mini Model Build",2015,"Whale",,31,,,,,5702015355315,,17,17,1,,"",0,0,0,,0,0,,,,,,,,,5.3200,2.5000,"01/07/2015","31/12/2015"
"40133-1","Promotional","Monthly Mini Model Build",2015,"Kangaroo",,49,,,,,5702015355322,673419232494,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,6.1700,2.2700,"01/08/2015","31/12/2015"
"40134-1","Promotional","Monthly Mini Model Build",2015,"Scuba Diver",,45,,,,,5702015355339,673419232500,17,17,1,,"",0,0,0,,0,0,,,,,,,,,6.4300,2.5000,"01/09/2015","31/12/2015"
"40135-1","Promotional","Monthly Mini Model Build",2015,"Angler Fish",,29,0,0,,,5702015355346,673419232517,17,17,1,,"",0,0,0,,0,0,,,,,,,,,6.9600,6.0000,"01/10/2015","31/12/2015"
"40136-1","Promotional","Monthly Mini Model Build",2015,"Shark",,31,,,,,5702015355353,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,7.3600,3.0100,"01/11/2015","31/12/2015"
"40137-1","Promotional","Monthly Mini Model Build",2015,"Submarine",,28,,,,,5702015355360,673419232531,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,6.8800,2.5000,"01/12/2015","31/12/2015"
"40138-1","Seasonal","Christmas",2015,"Christmas Train",,233,,,,,5702015354165,,19.1,14.1,6.1,0.204,"",0,0,0,,0,0,,,,,,,,,34.6200,26.2200,"01/10/2015","31/12/2015"
"40139-1","Seasonal","Christmas",2015,"Gingerbread House",,277,,,,,5702015355476,,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,55.6000,35.5100,"01/10/2015","31/12/2015"
"40140-1","Creator","Promotional",2015,"Flower Cart",1,71,,4.99,,,5702015355483,,17,17,1.3,,"",0,0,0,,0,0,,,,,,,,,17.3100,13.4900,"01/01/2015","31/12/2015"
"40141-1","Promotional","Toys R Us",2015,"Bricktober Hotel",,204,,,,,5702015355506,673419232111,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,26.0000,17.2800,"01/10/2015","31/12/2015"
"40142-1","Promotional","Toys R Us",2015,"Bricktober Train Station",,180,,,,,5702015355513,673419232128,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,24.2500,16.1200,"01/10/2015","31/12/2015"
"40143-1","Promotional","Toys R Us",2015,"Bricktober Bakery",,234,,,,,5702015355520,673419232135,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,26.5100,16.9800,"01/10/2015","31/12/2015"
"40144-1","Promotional","Toys R Us",2015,"Bricktober Toys R Us Store",,165,,,,,5702015355537,673419232142,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,33.0500,25.1400,"01/10/2015","31/12/2015"
"40145-1","Promotional","LEGO brand store opening set",2015,"LEGO Brand Retail Store",1,413,,,,,,673419234016,26.1,14,9.1,0.507,"",0,0,0,,0,0,,,,,,,,,29.4600,16.5300,"01/01/2015","31/12/2021"
"40146-1","Promotional","",2015,"Lufthansa Plane",1,67,,,,,,673419235884,20,19.5,1.2,,"",0,0,0,,0,0,,,,,,,,,37.0500,22.6700,"01/01/2015","31/12/2015"
"40148-1","Seasonal","Chinese Traditional Festival",2015,"Year of the Sheep",,99,,,,,5702015357128,,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,40.8600,23.5400,"01/01/2015","31/12/2015"
"40153-1","Seasonal","Birthday",2015,"Birthday Table Decoration",,120,6.99,9.99,11.99,7.99,,673419237598,14,12.2,9,,"",0,0,0,,0,0,,,,,,,,,18.8200,9.1200,"01/06/2015","31/12/2018"
"40154-1","Miscellaneous","Accessories",2015,"Iconic Pencil Pot",2,174,10.99,14.99,17.99,12.99,,673419236379,19,14,9,0.347,"",0,0,0,,0,0,,,,,,,,,25.3500,21.3200,"01/03/2015","31/12/2017"
"40155-1","Miscellaneous","",2015,"Piggy Coin Bank",,148,10.99,14.99,17.99,12.99,,673419237604,26.2,14.1,9.1,0.388,"",0,0,0,,0,0,,,,,,,,,26.6300,11.0000,"01/06/2015","31/12/2017"
"40156-1","Friends","Accessories",2015,"Organiser",,171,12.99,16.99,21.99,14.99,,673419237611,26.2,19.1,9.1,,"",0,0,0,,0,0,,,,,,,,,15.8100,14.7500,"01/06/2015","31/12/2016"
"40158-1","Pirates","",2015,"Pirates Chess Set",20,857,45.99,59.99,74.99,69.99,,673419236386,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,109.8700,82.3700,"01/03/2015","31/12/2016"
"41060-1","Disney","Sleeping Beauty",2015,"Sleeping Beauty's Royal Bedroom",1,96,11.99,12.99,15.99,12.99,5702015352413,673419231367,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,29.5000,19.6600,"01/01/2015","31/12/2015"
"41061-1","Disney","Aladdin",2015,"Jasmine's Exotic Palace",1,143,19.99,19.99,24.99,24.99,5702015352420,673419231374,20.4978,19.1008,4.5974,0.24516,"",0,0,0,,0,0,,,,,,,,,31.1100,13.2900,"01/01/2015","31/12/2016"
"41062-1","Disney","Frozen",2015,"Elsa's Sparkling Ice Castle",3,292,34.99,39.99,49.99,39.99,5702015352437,673419231381,28.194,26.2128,5.8928,0.52664,"",0,0,0,,0,0,,,,,,,,,48.0100,20.6600,"01/01/2015","31/12/2016"
"41063-1","Disney","The Little Mermaid",2015,"Ariel's Undersea Palace",2,379,49.99,54.99,69.99,59.99,5702015352444,673419231398,38.2016,26.2128,5.6642,0.78996,"",0,0,0,,0,0,,,,,,,,,104.3600,55.0000,"01/01/2015","31/12/2016"
"41071-1","Elves","",2015,"Aira's Creative Workshop",1,98,9.99,9.99,12.99,9.99,5702015352741,673419231428,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,27.4900,10.8500,"01/03/2015","31/12/2015"
"41072-1","Elves","",2015,"Naida's Spa Secret",1,249,17.99,19.99,24.99,19.99,5702015352758,673419231442,26.1874,19.1008,7.1882,0.41,"",0,0,0,,0,0,,,,,,,,,42.9900,18.0000,"01/03/2015","31/12/2015"
"41073-1","Elves","",2015,"Naida's Epic Adventure Ship",2,312,24.99,29.99,39.99,29.99,5702015352765,673419231657,28.194,26.2128,5.8928,0.50848,"",0,0,0,,0,0,,,,,,,,,59.0000,24.0000,"01/03/2015","31/12/2016"
"41074-1","Elves","",2015,"Azari and the Magical Bakery",2,324,24.99,29.99,39.99,29.99,5702015352772,673419231664,28.194,26.1874,5.8928,0.53,"",0,0,0,,0,0,,,,,,,,,73.0700,37.9800,"01/03/2015","31/12/2015"
"41075-1","Elves","",2015,"The Elves' Treetop Hideaway",3,505,39.99,49.99,59.99,49.99,5702015352789,673419231671,48.006,28.194,6.096,0.87622,"",0,0,0,,0,0,,,,,,,,,104.9500,43.5500,"01/03/2015","31/12/2016"
"41076-1","Elves","",2015,"Farran and the Crystal Hollow",1,175,12.99,14.99,17.99,14.99,5702015352796,673419231688,19.1008,14.097,6.096,0.21,"",0,0,0,,0,0,,,,,,,,,29.3300,16.6300,"01/03/2015","31/12/2015"
"41077-1","Elves","",2015,"Aira's Pegasus Sleigh",2,319,34.99,39.99,49.99,39.99,5702015352802,673419231695,38.2016,26.2128,5.6642,0.53118,"",0,0,0,,0,0,,,,,,,,,53.3700,31.8500,"01/06/2015","31/12/2016"
"41078-1","Elves","",2015,"Skyra's Mysterious Sky Castle",3,808,74.99,79.99,99.99,89.99,5702015352819,673419231701,48.006,37.7952,7.0612,1.36654,"",0,0,0,,0,0,,,,,,,,,213.9700,56.7900,"01/06/2015","31/12/2016"
"41085-1","Friends","Vet",2015,"Vet Clinic",1,192,17.99,19.99,24.99,19.99,5702015345101,673419229036,26.1874,19.1008,6.096,0.38,"",0,0,0,,0,0,,,,,,,,,38.3000,8.9300,"01/01/2015","31/12/2015"
"41086-1","Friends","Vet",2015,"Vet Ambulance",1,89,9.99,9.99,12.99,9.99,5702015345118,673419229043,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,12.0100,4.9900,"01/01/2015","31/12/2015"
"41087-1","Friends","Vet",2015,"Bunny & Babies",,47,3.99,4.99,7.99,4.99,5702015345125,673419229258,12.192,9.0932,4.699,0.06,"",0,0,0,,0,0,,,,,,,,,10.5600,2.7400,"01/01/2015","31/12/2015"
"41088-1","Friends","Vet",2015,"Puppy Training",,65,3.99,4.99,7.99,4.99,5702015345132,673419229265,12.192,9.0932,4.699,0.07,"",0,0,0,,0,0,,,,,,,,,9.5300,2.9500,"01/01/2015","31/12/2015"
"41089-1","Friends","Vet",2015,"Little Foal",,43,3.99,4.99,7.99,4.99,5702015345149,673419229272,12.192,9.0932,4.699,0.07,"",0,0,0,,0,0,,,,,,,,,9.5500,3.2500,"01/01/2015","31/12/2015"
"41090-1","Friends","Summer",2015,"Olivia's Garden Pool",1,82,9.99,9.99,12.99,9.99,5702015345156,673419229289,15.6972,14.097,4.4958,0.13,"",0,0,0,,0,0,,,,,,,,,9.6800,6.5600,"01/01/2015","31/12/2015"
"41091-1","Friends","Traffic",2015,"Mia's Roadster",1,187,12.99,14.99,17.99,14.99,5702015345163,673419229296,19.1008,14.097,4.5974,0.2,"",0,0,0,,0,0,,,,,,,,,6.0000,5.6600,"01/01/2015","31/12/2015"
"41092-1","Friends","Heartlake City",2015,"Stephanie's Pizzeria",1,87,9.99,9.99,12.99,9.99,5702015346726,673419229302,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,17.5500,5.8600,"01/01/2015","31/12/2015"
"41093-1","Friends","Heartlake City",2015,"Heartlake Hair Salon",2,318,24.99,29.99,39.99,32.99,5702015346733,673419229319,28.194,26.2128,5.8928,0.5675,"",0,0,0,,0,0,,,,,,,,,29.9900,8.0600,"01/01/2015","31/12/2016"
"41094-1","Friends","Beach",2015,"Heartlake Lighthouse",2,473,39.99,39.99,49.99,39.99,5702015346740,673419229326,38.2016,26.2128,7.0612,0.82628,"",0,0,0,,0,0,,,,,,,,,42.7900,24.0100,"01/01/2015","31/12/2016"
"41095-1","Friends","Houses",2015,"Emma's House",3,706,59.99,69.99,89.99,69.99,5702015346757,673419229333,54.0004,28.194,7.8486,1.43464,"",0,0,0,,0,0,,,,,,,,,142.8200,67.2400,"01/01/2015","31/12/2016"
"41097-1","Friends","Great Outdoors",2015,"Heartlake Hot Air Balloon",2,254,24.99,29.99,39.99,29.99,5702015346764,673419229340,28.194,26.2128,5.8928,0.4313,"",0,0,0,,0,0,,,,,,,,,27.9400,10.0300,"01/01/2015","31/12/2016"
"41098-1","Friends","Heartlake City",2015,"Emma's Tourist Kiosk",1,98,9.99,9.99,12.99,9.99,5702015346771,673419229357,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,12.7700,5.1900,"01/06/2015","31/12/2015"
"41099-1","Friends","Sports",2015,"Heartlake Skate Park",1,199,17.99,19.99,24.99,19.99,5702015346788,673419229364,26.2128,19.1008,6.096,0.3405,"",0,0,0,,0,0,,,,,,,,,28.0500,7.2500,"01/06/2015","31/12/2016"
"41100-1","Friends","Airport",2015,"Heartlake Private Jet",2,230,19.99,29.99,39.99,24.99,5702015346795,673419229371,35.4076,19.1008,5.8928,0.454,"",0,0,0,,0,0,,,,,,,,,76.7200,15.7500,"01/06/2015","31/12/2016"
"41101-1","Friends","Heartlake City",2015,"Heartlake Grand Hotel",5,1552,109.99,129.99,159.99,129.99,5702015346801,673419229388,58.1914,37.7952,10.3124,2.322391,"",0,0,0,,0,0,,,,,,,,,178.9900,69.5900,"01/06/2015","31/12/2017"
"41102-1","Friends","Seasonal",2015,"LEGO Friends Advent Calendar",2,233,19.99,29.99,39.99,19.99,5702015346917,,38.2016,26.1874,7.0612,0.38,"",0,0,0,,0,0,,,,,,,,,25.0000,11.9000,"01/09/2015","31/12/2015"
"41103-1","Friends","Pop Star",2015,"Pop Star Recording Studio",1,172,12.99,14.99,17.99,14.99,5702015346818,673419229395,19.1008,14.097,4.5974,0.1816,"",0,0,0,,0,0,,,,,,,,,32.0000,6.7400,"01/06/2015","31/12/2016"
"41104-1","Friends","Pop Star",2015,"Pop Star Dressing Room",2,279,24.99,29.99,39.99,29.99,5702015346825,673419229401,35.4076,19.1008,5.8928,0.49032,"",0,0,0,,0,0,,,,,,,,,68.0000,15.5000,"01/06/2015","31/12/2016"
"41105-1","Friends","Pop Star",2015,"Pop Star Show Stage",2,446,34.99,39.99,49.99,44.99,5702015346832,673419229418,38.2016,26.2128,5.6642,0.7037,"",0,0,0,,0,0,,,,,,,,,53.7900,20.5000,"01/06/2015","31/12/2016"
"41106-1","Friends","Pop Star",2015,"Pop Star Tour Bus",3,682,49.99,59.99,69.99,59.99,5702015346849,673419229425,48.006,28.194,7.3914,1.18494,"",0,0,0,,0,0,,,,,,,,,102.7100,27.5100,"01/06/2015","31/12/2016"
"41107-1","Friends","Pop Star",2015,"Pop Star Limousine",2,265,19.99,24.99,29.99,24.99,5702015346863,673419229432,35.4076,19.1008,5.8928,0.4,"",0,0,0,,0,0,,,,,,,,,86.7200,14.0100,"01/06/2015","31/12/2016"
"41108-1","Friends","Heartlake City",2015,"Heartlake Food Market",2,388,34.99,39.99,49.99,39.99,5702015346894,,38.2016,26.1874,7.0612,0.72,"",0,0,0,,0,0,,,,,,,,,58.0000,20.0000,"01/06/2015","31/12/2016"
"41109-1","Friends","Airport",2015,"Heartlake City Airport",3,692,74.99,89.99,119.99,89.99,5702015346900,673419229456,48.006,37.7952,9.398,1.41,"",0,0,0,,0,0,,,,,,,,,100.3700,60.0000,"01/06/2015","31/12/2016"
"41527-1","Mixels","Series 4",2015,"Rokit",,66,2.99,4.99,5.99,3.99,5702015356114,673419233088,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.3400,4.9100,"01/02/2015","31/05/2015"
"41528-1","Mixels","Series 4",2015,"Niksput",,62,2.99,4.99,5.99,3.99,5702015356121,673419233095,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.2100,5.8800,"01/02/2015","31/05/2015"
"41529-1","Mixels","Series 4",2015,"Nurp-Naut",,52,2.99,4.99,5.99,3.99,5702015356138,673419233101,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,13.4600,5.5100,"01/02/2015","31/05/2015"
"41530-1","Mixels","Series 4",2015,"Meltus",,66,2.99,4.99,5.99,3.99,5702015356145,673419233118,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,12.0000,6.7000,"01/02/2015","31/05/2015"
"41531-1","Mixels","Series 4",2015,"Flamzer",,60,2.99,4.99,5.99,3.99,5702015356152,673419233125,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.0000,5.2500,"01/02/2015","31/05/2015"
"41532-1","Mixels","Series 4",2015,"Burnard",,59,2.99,4.99,5.99,3.99,5702015356169,673419233132,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,15.0000,5.4400,"01/02/2015","31/05/2015"
"41533-1","Mixels","Series 4",2015,"Globert",,45,2.99,4.99,5.99,3.99,5702015356275,673419233149,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,12.0000,9.0400,"01/02/2015","31/05/2015"
"41534-1","Mixels","Series 4",2015,"Vampos",,59,2.99,4.99,5.99,3.99,5702015356282,673419233156,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,12.8700,6.1200,"01/02/2015","31/05/2015"
"41535-1","Mixels","Series 4",2015,"Boogly",,52,2.99,4.99,5.99,3.99,5702015356312,673419233163,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.2700,6.5600,"01/02/2015","31/05/2015"
"41536-1","Mixels","Series 5",2015,"Gox",,62,3,4.99,5.99,3.99,5702015356343,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.3000,5.5700,"01/06/2015","30/09/2015"
"41537-1","Mixels","Series 5",2015,"Jinky",,59,3,4.99,5.99,3.99,5702015356350,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.5700,8.0000,"01/06/2015","30/09/2015"
"41538-1","Mixels","Series 5",2015,"Kamzo",,58,3,4.99,5.99,3.99,5702015356572,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.9800,4.8800,"01/06/2015","30/09/2015"
"41539-1","Mixels","Series 5",2015,"Krog",,60,3,4.99,5.99,3.99,5702015356589,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.3700,6.1100,"01/06/2015","30/09/2015"
"41540-1","Mixels","Series 5",2015,"Chilbo",,65,3,4.99,5.99,3.99,5702015356596,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.8800,7.2400,"01/06/2015","30/09/2015"
"41541-1","Mixels","Series 5",2015,"Snoof",,54,3,4.99,5.99,3.99,5702015356602,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.6300,6.6700,"01/06/2015","30/09/2015"
"41542-1","Mixels","Series 5",2015,"Spugg",,51,3,4.99,5.99,3.99,5702015356619,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,16.5400,6.3800,"01/06/2015","30/09/2015"
"41543-1","Mixels","Series 5",2015,"Turg",,56,3,4.99,5.99,3.99,5702015356657,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,13.3700,5.9900,"01/06/2015","30/09/2015"
"41544-1","Mixels","Series 5",2015,"Tungster",,60,3,4.99,5.99,3.99,5702015356664,,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.8700,6.6300,"01/06/2015","30/09/2015"
"41545-1","Mixels","Series 6",2015,"Kramm",,68,3,4.99,5.99,3.99,5702015356770,673419233286,13.0048,18.0086,1.4986,0.05902,"",0,0,0,,0,0,,,,,,,,,12.9400,7.4200,"01/10/2015","31/12/2015"
"41546-1","Mixels","Series 6",2015,"Forx",,65,3,4.99,5.99,3.99,5702015356787,673419233293,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,10.4700,5.9100,"01/10/2015","31/12/2015"
"41547-1","Mixels","Series 6",2015,"Wuzzo",,74,3,4.99,5.99,3.99,5702015356794,673419233309,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,9.3100,7.2700,"01/10/2015","31/12/2015"
"41548-1","Mixels","Series 6",2015,"Dribbal",,52,3,4.99,5.99,3.99,5702015356800,673419233316,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,10.1300,5.2300,"01/10/2015","31/12/2015"
"41549-1","Mixels","Series 6",2015,"Gurggle",,66,3,4.99,5.99,3.99,5702015356824,673419233323,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,13.1300,6.9100,"01/10/2015","31/12/2015"
"41550-1","Mixels","Series 6",2015,"Slusho",,53,3,4.99,5.99,3.99,5702015356831,673419233330,13.0048,18.0086,1.4986,0.0454,"",0,0,0,,0,0,,,,,,,,,11.8400,8.0900,"01/10/2015","31/01/2016"
"41551-1","Mixels","Series 6",2015,"Snax",,51,3,4.99,5.99,3.99,5702015356848,673419233347,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,15.7900,7.0600,"01/10/2015","31/12/2015"
"41552-1","Mixels","Series 6",2015,"Berp",,68,3,4.99,5.99,3.99,5702015356855,673419233354,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,9.9200,7.5700,"01/10/2015","31/12/2015"
"41553-1","Mixels","Series 6",2015,"Vaka-Waka",,69,3,4.99,5.99,3.99,5702015356862,673419233361,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,14.8900,7.2600,"01/10/2015","31/12/2015"
"42031-1","Technic","",2015,"Cherry Picker",,155,7.99,12.99,14.99,9.99,5702015350044,673419230667,15.6972,14.097,6.096,0.19068,"",0,0,0,,0,0,,,,,,,,,18.8300,8.1300,"01/01/2015","31/12/2016"
"42032-1","Technic","",2015,"Compact Tracked Loader",,252,14.99,19.99,24.99,14.99,5702015350037,673419230650,26.2128,14.097,4.8006,0.2951,"",0,0,0,,0,0,,,,,,,,,35.9300,12.1900,"",""
"42033-1","Technic","",2015,"Record Breaker",,125,17.99,19.99,24.99,19.99,5702015350020,673419230247,26.2128,14.097,4.8006,0.26786,"",0,0,0,,0,0,,,,,,,,,21.7200,11.4300,"",""
"42034-1","Technic","",2015,"Quad Bike",,148,17.99,19.99,24.99,19.99,5702015350013,673419230230,28.194,14.097,6.096,0.3178,"",0,0,0,,0,0,,,,,,,,,46.3000,10.6500,"",""
"42035-1","Technic","",2015,"Mining Truck",,362,24.99,29.99,39.99,24.99,5702015350006,673419230223,26.2128,19.1008,7.2136,0.58112,"",0,0,0,,0,0,,,,,,,,,76.3500,22.1300,"01/01/2015","31/12/2016"
"42036-1","Technic","",2015,"Street Motorcycle",,375,29.99,39.99,49.99,34.99,5702015349994,673419230216,35.4076,19.1008,7.0104,0.67646,"",0,0,0,,0,0,,,,,,,,,71.8500,31.0000,"01/01/2015","31/12/2016"
"42037-1","Technic","",2015,"Formula Off-Roader",,494,44.99,59.99,69.99,49.99,5702015349987,673419230209,38.2016,26.2128,7.0612,0.98972,"",0,0,0,,0,0,,,,,,,,,65.6800,35.8200,"01/01/2015","31/12/2016"
"42038-1","Technic","",2015,"Arctic Truck",,913,59.99,84.99,109.99,79.99,5702015350051,,48.006,28.194,7.3914,1.38,"",0,0,0,,0,0,,,,,,,,,106.0200,77.1000,"01/01/2015","31/12/2016"
"42039-1","Technic","",2015,"24 Hours Race Car",,1219,99.99,129.99,159.99,99.99,5702015349789,,48.006,37.7952,9.398,2.07,"",0,0,0,,0,0,,,,,,,,,172.3600,86.2600,"01/01/2015","31/12/2016"
"42040-1","Technic","",2015,"Fire Plane",,578,44.99,49.99,59.99,49.99,5702015349772,673419230476,38.2016,26.2128,7.0612,1.16678,"",0,0,0,,0,0,,,,,,,,,107.2900,38.5000,"01/08/2015","31/12/2016"
"42041-1","Technic","",2015,"Race Truck",,608,59.99,69.99,89.99,59.99,5702015349765,673419230469,48.006,28.194,6.096,0.97,"",0,0,0,,0,0,,,,,,,,,99.9900,52.5800,"01/01/2015","31/12/2016"
"42042-1","Technic","",2015,"Crawler Crane",,1401,109.99,149.99,179.99,119.99,5702015349758,,58.1914,37.7952,8.7122,2.22,"",0,0,0,,0,0,,,,,,,,,254.2800,148.4000,"01/08/2015","31/12/2016"
"42043-1","Technic","Licensed",2015,"Mercedes-Benz Arocs 3245",,2793,179.99,229.99,269.99,199.99,5702015349741,,58.1914,48.006,12.3952,4.49,"",0,0,0,,0,0,,,,,,,,,400.3700,212.5600,"01/08/2015","31/12/2017"
"45008-1","Education","Duplo",2015,"Math Train",5,167,,99.99,,,,673419231060,58.2,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,100.3000,,"01/01/2015","31/12/2018"
"45009-1","Education","Duplo",2015,"Animal Bingo",,49,,34.95,,,,673419231077,19.1,26.1,12.8,,"",0,0,0,,0,0,,,,,,,,,40.4800,,"01/01/2015","31/12/2019"
"45010-1","Education","Duplo",2015,"Community People Set",20,21,,59.99,,,,673419231084,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,55.9100,,"01/01/2015","31/12/2019"
"45011-1","Education","Duplo",2015,"World People Set",16,16,,,,,,673419231091,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,46.0200,,"01/01/2015","31/12/2019"
"45012-1","Education","Duplo",2015,"Wild Animals Set",,104,,,,,,673419231107,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,118.8400,,"01/01/2015","31/12/2019"
"45101-1","Serious Play","",2015,"StoryStarter expansion pack: Fairy Tale",,186,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,49.9100,,"",""
"45102-1","Education","",2015,"StoryStarter expansion pack: Space",,186,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,70.8600,,"",""
"45103-1","Education","",2015,"StoryStarter expansion pack: Community",,201,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,51.0700,,"",""
"45517-1","Mindstorms","",2015,"Transformer 10V DC",,1,24.99,34.95,35.99,29.23,5702015277341,,,,,,"",0,0,0,,0,0,,,,,,,,,27.2500,8.9800,"",""
"45801-1","Education","FIRST LEGO League Challenge",2015,"Trash Trek Challenge Kit",2,1973,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,161.8200,170.3000,"",""
"60065-1","City","Swamp Police",2015,"ATV Patrol",2,59,4.99,6.99,8.99,5.99,5702015350242,673419230766,12.192,9.0932,5.842,0.08,"",0,0,0,,0,0,,,,,,,,,12.5000,3.8600,"",""
"60066-1","City","Swamp Police",2015,"Swamp Police Starter Set",4,78,8.99,9.99,12.99,9.99,5702015350259,673419230773,15.6972,14.097,4.4958,0.13,"",0,0,0,,0,0,,,,,,,,,21.2100,5.6900,"01/01/2015","31/12/2015"
"60067-1","City","Swamp Police",2015,"Helicopter Pursuit",3,253,24.99,39.99,49.99,29.99,5702015350266,673419230780,28.194,26.2128,7.5946,0.6356,"",0,0,0,,0,0,,,,,,,,,40.2900,15.6800,"01/01/2015","31/07/2016"
"60068-1","City","Swamp Police",2015,"Crooks' Hideout",5,473,39.99,69.99,89.99,49.99,5702015350570,673419230797,48.006,28.194,7.3914,1.06,"",0,0,0,,0,0,,,,,,,,,70.0100,13.2700,"01/01/2015","31/12/2015"
"60069-1","City","Swamp Police",2015,"Swamp Police Station",6,707,59.99,89.99,109.99,69.99,5702015350587,673419230803,54.0004,28.194,9.0932,1.56176,"",0,0,0,,0,0,,,,,,,,,111.6300,44.8200,"01/01/2015","31/07/2016"
"60070-1","City","Swamp Police",2015,"Water Plane Chase",2,263,24.99,29.99,39.99,29.99,5702015350594,,28.194,26.1874,5.8928,0.56,"",0,0,0,,0,0,,,,,,,,,34.0000,13.3000,"01/01/2015","31/12/2015"
