Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"40058-1","Seasonal","Christmas",2013,"Decorating the Tree",2,110,6.99,7.99,9.99,,,673419183826,20,17,1.5,,"",0,0,0,,0,0,,,,,,,,,15.0800,10.0000,"01/01/2013","31/12/2014"
"40059-1","Seasonal","Christmas",2013,"Santa's Sleigh",2,77,6.99,7.99,9.99,,,673419183833,17,17,1.3,,"",0,0,0,,0,0,,,,,,,,,18.2100,20.0000,"01/01/2013","31/12/2013"
"40061-1","Promotional","Monthly Mini Model Build",2013,"Igloo",,40,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.5000,6.0000,"",""
"40062-1","Promotional","Monthly Mini Model Build",2013,"Log Cabin",,59,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.5100,9.6300,"",""
"40063-1","Promotional","Monthly Mini Model Build",2013,"Sea Turtle",,29,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.8900,4.5000,"",""
"40064-1","Promotional","Monthly Mini Model Build",2013,"Lamb",,32,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.4900,,"",""
"40065-1","Promotional","Monthly Mini Model Build",2013,"Kingfisher",,21,0,0,,,,,,,,0.014,"",0,0,0,,0,0,,,,,,,,,5.9900,3.0000,"",""
"40066-1","Promotional","Monthly Mini Model Build",2013,"Fisherman",,37,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.0300,4.0000,"",""
"40067-1","Promotional","Monthly Mini Model Build",2013,"Crab",,37,0,0,,,,,14,14,0.9,,"",0,0,0,,0,0,,,,,,,,,8.3300,5.0500,"01/01/2013","31/12/2013"
"40068-1","Promotional","Monthly Mini Model Build",2013,"Flamingo",,31,0,0,,,,,14,14,0.7,,"",0,0,0,,0,0,,,,,,,,,12.4200,8.0000,"01/01/2013","31/12/2013"
"40069-1","Promotional","Monthly Mini Model Build",2013,"Pirate",,44,0,0,,,,,20,19.5,0.8,,"",0,0,0,,0,0,,,,,,,,,8.7500,5.0000,"01/01/2013","31/12/2013"
"40070-1","Promotional","Monthly Mini Model Build",2013,"Witch",,22,0,0,,,,,14,14,1,,"",0,0,0,,0,0,,,,,,,,,13.5000,2.0000,"01/01/2013","31/12/2013"
"40071-1","Promotional","Monthly Mini Model Build",2013,"Lawn Mower",,44,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.9000,10.1300,"",""
"40072-1","Promotional","Monthly Mini Model Build",2013,"Rocking Horse",,32,0,0,,,,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,8.1000,5.0000,"01/01/2013","31/12/2013"
"40073-1","Creator","Miscellaneous",2013,"Panda",,70,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.2400,8.7500,"",""
"40077-1","Promotional","Toys R Us",2013,"Geoffrey",,90,4.99,,,,5702015064859,673419202404,,,,,"",0,0,0,,0,0,,,,,,,,,7.2700,3.3300,"",""
"40078-1","Creator","Promotional",2013,"Hot Dog Stand",2,39,,,,,,673419198752,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,12.6600,8.6300,"01/06/2013","31/12/2013"
"40079-1","Creator","Promotional",2013,"Mini VW T1 Camper Van",,76,,,,,,673419198769,20,19.5,1.3,,"",0,0,0,,0,0,,,,,,,,,40.3700,16.1400,"01/09/2013","31/12/2013"
"40080-1","Friends","Accessories",2013,"Friends Pencil Holder",,138,10.49,14.99,17.99,12.99,,673419196543,26.2,14.1,6.1,0.26,"",0,0,0,,0,0,,,,,,,,,,,"01/03/2013","31/12/2015"
"40081-1","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- Florida Edition",1,122,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40081-2","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- Deutschland Edition",,122,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40081-3","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- Billund Edition",,122,,,,,,673419196567,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40081-4","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- Malaysia Edition",,122,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40081-5","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- Windsor Edition",,,,,,,5702015001069,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40081-6","Miscellaneous","Photo frames",2013,"LEGOLAND Picture Frame -- California Edition",,122,,,,,,673419196550,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40082-1","Creator","Seasonal",2013,"Christmas Tree Stand",2,115,,,,,,673419199810,14,12,5.9,,"",0,0,0,,0,0,,,,,,,,,43.1400,30.8900,"01/09/2013","31/12/2013"
"40083-1","Creator","Seasonal",2013,"Christmas Tree Truck",1,118,,,,,,673419199827,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,44.0100,28.3800,"01/09/2013","31/12/2013"
"40084-1","HERO Factory","Accessories",2013,"Accessory Pack",,6,,,,,,673419200950,17,17,1.5,,"",0,0,0,,0,0,,,,,,,,,7.0600,1.7000,"01/08/2013","31/12/2013"
"40200-1","Racers","",2013,"BMW",,30,,,,,5702015030618,,,,,,"",0,0,0,,0,0,,,,,,,,,8.7600,5.6900,"",""
"41000-1","Friends","Beach",2013,"Water Scooter Fun",1,28,4.99,6.99,7.99,,5702014972087,673419189958,12.2,9.1,4.7,0.06,"",0,0,0,,0,0,,,,,,,,,3.9900,2.7900,"01/01/2013","31/12/2014"
"41001-1","Friends","Pets",2013,"Mia's Magic Tricks",1,90,9.99,9.99,12.99,,5702014972094,673419189965,15.7,14.1,4.5,0.13,"",0,0,0,,0,0,,,,,,,,,12.2300,4.4900,"01/01/2013","31/12/2013"
"41002-1","Friends","Sports",2013,"Emma's Karate Class",1,93,9.99,9.99,12.99,,5702014972131,673419190008,15.7,14.1,4.5,0.13,"",0,0,0,,0,0,,,,,,,,,8.7300,5.5200,"01/01/2013","31/12/2013"
"41003-1","Friends","Farm",2013,"Olivia's Newborn Foal",1,70,9.99,9.99,12.99,,5702014971714,673419189484,15.7,14.1,4.5,0.12,"",0,0,0,,0,0,,,,,,,,,16.1500,4.2300,"01/01/2013","31/07/2014"
"41004-1","Friends","Music",2013,"Rehearsal Stage",1,198,17.99,19.99,24.99,,5702014971721,673419189491,26.2,19.1,6.1,0.38,"",0,0,0,,0,0,,,,,,,,,21.4200,14.9900,"01/01/2013","31/12/2014"
"41005-1","Friends","Heartlake City",2013,"Heartlake High",3,487,49.99,49.99,59.99,,5702014971745,673419189514,48,28.2,6.1,0.79,"",0,0,0,,0,0,,,,,,,,,71.6800,37.4200,"01/06/2013","31/12/2014"
"41006-1","Friends","Heartlake City",2013,"Downtown Bakery",2,253,24.99,29.99,34.99,,5702014971738,673419189507,28.2,26.2,6.4,0.49,"",0,0,0,,0,0,,,,,,,,,36.7700,12.8900,"01/06/2013","31/12/2014"
"41007-1","Friends","Heartlake City",2013,"Heartlake Pet Salon",2,242,29.99,29.99,39.99,,5702014972117,673419189989,28.2,26.2,6.4,0.57,"",0,0,0,,0,0,,,,,,,,,34.9900,11.8100,"01/01/2013","31/12/2014"
"41008-1","Friends","Summer",2013,"Heartlake City Pool",2,423,39.99,39.99,49.99,,5702014971752,673419189521,38.2,26.2,7.1,0.78,"",0,0,0,,0,0,,,,,,,,,45.6700,13.3000,"",""
"41009-1","Friends","Bedrooms",2013,"Andrea's Bedroom",1,75,9.99,9.99,12.99,,5702014971707,673419189477,15.7,14.1,4.5,0.11,"",0,0,0,,0,0,,,,,,,,,13.3200,6.7000,"01/06/2013","31/07/2014"
"41010-1","Friends","Beach",2013,"Olivia's Beach Buggy",1,94,9.99,9.99,12.99,,5702014971691,673419189460,15.7,14.1,4.5,0.11,"",0,0,0,,0,0,,,,,,,,,15.3000,3.4900,"01/06/2013","31/07/2014"
"41011-1","Friends","Sports",2013,"Stephanie's Soccer Practice",1,80,9.99,9.99,12.99,,5702014972124,673419189996,15.7,14.1,4.5,0.12,"",0,0,0,,0,0,,,,,,,,,14.8200,4.4000,"01/01/2013","31/12/2013"
"41013-1","Friends","Traffic",2013,"Emma's Sports Car",1,159,12.99,14.99,17.99,,5702014971769,673419189538,19.1,14.1,6.1,0.18,"",0,0,0,,0,0,,,,,,,,,17.2300,5.2900,"01/06/2013","31/12/2014"
"41015-1","Friends","Summer",2013,"Dolphin Cruiser",3,612,59.99,69.99,89.99,69.99,5702014972100,673419189972,54.0004,28.194,9.0932,1.46,"",0,0,0,,0,0,,,,,,,,,129.9500,33.9200,"01/06/2013","31/12/2015"
"41016-1","Friends","Seasonal",2013,"LEGO Friends Advent Calendar",2,213,19.99,29.99,39.99,,5702014972070,673419189545,38.2,26.2,7.1,0.36,"",0,0,0,,0,0,,,,,,,,,22.0300,10.0000,"01/09/2013","31/12/2013"
"41017-1","Friends","Animals Series 1",2013,"Squirrel's Tree House",,41,2.99,4.99,5.99,,5702014973916,673419191043,13,18,1.5,0.05,"",0,0,0,,0,0,,,,,,,,,5.9300,3.6200,"01/01/2013","30/04/2013"
"41018-1","Friends","Animals Series 1",2013,"Cat's Playground",,31,2.99,4.99,5.99,,5702014973923,673419191050,13,18,1.5,0.03,"",0,0,0,,0,0,,,,,,,,,9.5500,4.6800,"01/01/2013","30/04/2013"
"41019-1","Friends","Animals Series 1",2013,"Turtle's Little Oasis",,33,2.99,4.99,5.99,,5702014973930,673419191067,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,8.3400,3.8100,"01/01/2013","30/04/2013"
"41020-1","Friends","Animals Series 2",2013,"Hedgehog's Hideaway",,34,2.99,4.99,5.99,,5702014973947,673419191074,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,5.6100,3.1600,"01/05/2013","31/08/2013"
"41021-1","Friends","Animals Series 2",2013,"Poodle's Little Palace",,46,2.99,4.99,5.99,,5702014973954,673419191081,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,5.0000,2.9500,"01/05/2013","31/08/2013"
"41022-1","Friends","Animals Series 2",2013,"Bunny's Hutch",,37,2.99,4.99,5.99,,5702014974951,673419191616,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,6.4400,6.0000,"01/05/2013","31/08/2013"
"41023-1","Friends","Animals Series 3",2013,"Fawn's Forest",,35,2.99,4.99,5.99,,5702014974968,673419191623,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,6.0400,2.2600,"01/09/2013","31/12/2013"
"41024-1","Friends","Animals Series 3",2013,"Parrot's Perch",,32,2.99,4.99,5.99,,,673419191630,13,18,1.5,0.04,"",0,0,0,,0,0,,,,,,,,,5.6500,2.8900,"01/09/2013","31/12/2013"
"41025-1","Friends","Animals Series 3",2013,"Puppy's Playhouse",,39,2.99,4.99,5.99,,,673419191647,13,18,1.5,0.05,"",0,0,0,,0,0,,,,,,,,,5.7200,4.2200,"01/09/2013","31/12/2013"
"41999-1","Technic","",2013,"4x4 Crawler Exclusive Edition ",,1585,139.99,199.99,249.99,,,673419192361,47.5,37.5,9.1,,"",0,0,0,,0,0,,,,,,,,,528.8600,222.3800,"01/08/2013","31/12/2013"
"42000-1","Technic","",2013,"Grand Prix Racer",,1141,79.99,129.99,149.99,,5702014973008,,47.5,37.7,9.1,1.97,"",0,0,0,,0,0,,,,,,,,,225.3900,115.7700,"01/03/2013","31/12/2014"
"42001-1","Technic","",2013,"Mini Off-Roader",,100,7.99,12.99,14.99,,5702014973015,,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,20.0000,4.8600,"01/08/2013","31/12/2014"
"42002-1","Technic","",2013,"Hovercraft",,170,12.99,19.99,24.99,,5702014973022,,26.1,14,4.6,,"",0,0,0,,0,0,,,,,,,,,32.1900,7.0100,"",""
"42004-1","Technic","",2013,"Mini Backhoe Loader",,246,17.99,24.99,29.99,,5702014973039,673419189644,26.1,18.9,6,,"",0,0,0,,0,0,,,,,,,,,37.0500,18.8500,"",""
"42005-1","Technic","",2013,"Monster Truck",,329,34.99,49.99,59.99,,5702014966574,,28.1,26.1,7.6,,"",0,0,0,,0,0,,,,,,,,,49.6500,22.8700,"01/08/2013","31/12/2014"
"42006-1","Technic","",2013,"Excavator",,720,49.99,79.99,99.99,,5702014974210,,35,37.8,6.6,,"",0,0,0,,0,0,,,,,,,,,165.9800,54.7900,"01/01/2013","31/12/2014"
"42007-1","Technic","",2013,"Moto Cross Bike",,253,24.99,39.99,49.99,,5702014975354,,35.2,19,5.6,,"",0,0,0,,0,0,,,,,,,,,152.0700,42.5800,"01/01/2013","31/12/2014"
"42008-1","Technic","",2013,"Service Truck",,1276,99.99,129.99,149.99,109.99,5702014975590,,48.006,37.7952,9.398,1.96,"",0,0,0,,0,0,,,,,,,,,256.7000,105.1500,"01/08/2013","31/12/2015"
"42009-1","Technic","",2013,"Mobile Crane MK II",,2606,149.99,219.99,249.99,199.99,5702014975606,,58.1914,48.006,9.0932,4.21,"",0,0,0,,0,0,,,,,,,,,390.1100,197.2000,"01/08/2013","31/12/2015"
"42010-1","Technic","",2013,"Off-road Racer",,160,14.99,19.99,24.99,,5702014975613,673419191906,26.1,14,6,0.3,"",0,0,0,,0,0,,,,,,,,,46.2500,8.3300,"",""
"42011-1","Technic","",2013,"Race Car",,158,14.99,19.99,24.99,,5702014975620,673419191913,26.1,14,4.6,0.28,"",0,0,0,,0,0,,,,,,,,,32.6200,13.1200,"",""
"44000-1","HERO Factory","Brain Attack",2013,"FURNO XL",,103,14.99,19.99,24.99,,5702014974654,673419190596,24,28,10.5,0.24,"",0,0,0,,0,0,,,,,,,,,109.5000,25.4800,"01/01/2013","31/07/2014"
"44001-1","HERO Factory","Brain Attack",2013,"PYROX",,50,9.99,12.99,15.99,,5702014975040,673419191678,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,27.5000,11.6200,"01/01/2013","31/12/2013"
"44002-1","HERO Factory","Brain Attack",2013,"ROCKA",,43,7.99,9.99,11.99,,5702014975118,673419191753,17,23,7,0.11,"",0,0,0,,0,0,,,,,,,,,24.9500,10.0500,"01/01/2013","31/12/2013"
"44003-1","HERO Factory","Brain Attack",2013,"SCAROX",,46,7.99,9.99,11.99,,5702014976092,673419191739,17,23,7,0.11,"",0,0,0,,0,0,,,,,,,,,28.6000,8.6500,"01/01/2013","31/12/2013"
"44004-1","HERO Factory","Brain Attack",2013,"BULK",,50,7.99,9.99,11.99,,5702014975088,673419191722,17,23,7,0.12,"",0,0,0,,0,0,,,,,,,,,28.0000,10.2200,"01/01/2013","31/12/2013"
"44005-1","HERO Factory","Brain Attack",2013,"BRUIZER",,62,9.99,12.99,15.99,,5702014975033,673419191661,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,23.3500,12.9100,"01/01/2013","31/12/2013"
"44006-1","HERO Factory","Brain Attack",2013,"BREEZ",,49,7.99,9.99,11.99,,5702014975071,673419191708,17,23,7,0.11,"",0,0,0,,0,0,,,,,,,,,49.9800,14.6300,"01/01/2013","31/12/2013"
"44007-1","HERO Factory","Brain Attack",2013,"OGRUM",,59,9.99,12.99,15.99,,5702014975026,673419191654,19.5,28,7.5,0.15,"",0,0,0,,0,0,,,,,,,,,20.2900,8.6500,"01/01/2013","31/12/2013"
"44008-1","HERO Factory","Brain Attack",2013,"SURGE",,66,9.99,12.99,15.99,,5702014975019,673419190640,19.5,28,7.5,0.12,"",0,0,0,,0,0,,,,,,,,,25.6100,15.7200,"01/08/2013","31/12/2013"
"44009-1","HERO Factory","Brain Attack",2013,"DRAGON BOLT",,149,17.99,19.99,24.99,,5702014974647,673419190589,24,28,10.5,0.26,"",0,0,0,,0,0,,,,,,,,,82.7800,25.4700,"01/08/2013","31/12/2013"
"44010-1","HERO Factory","Brain Attack",2013,"STORMER",,69,9.99,12.99,15.99,,5702014975002,673419190633,19.5,28,7.5,0.12,"",0,0,0,,0,0,,,,,,,,,31.8600,14.0100,"01/08/2013","31/12/2013"
"44011-1","HERO Factory","Brain Attack",2013,"FROST BEAST",,60,9.99,12.99,15.99,,5702014974999,673419190626,19.5,28,7.5,0.13,"",0,0,0,,0,0,,,,,,,,,33.6900,13.0000,"01/08/2013","31/12/2013"
"44012-1","HERO Factory","Brain Attack",2013,"EVO",,51,7.99,9.99,11.99,,5702014975064,673419191692,17,23,7,0.1,"",0,0,0,,0,0,,,,,,,,,23.2500,9.8200,"01/08/2013","31/12/2013"
"44013-1","HERO Factory","Brain Attack",2013,"AQUAGON",,41,7.99,9.99,11.99,,5702014975057,673419191685,17,23,7,0.11,"",0,0,0,,0,0,,,,,,,,,25.0000,6.7400,"01/08/2013","31/12/2013"
"44014-1","HERO Factory","Brain Attack",2013,"JET ROCKA",,290,24.99,34.99,44.99,,5702014974630,673419190572,38.2,26.2,5.6,0.6,"",0,0,0,,0,0,,,,,,,,,49.9300,25.3200,"01/08/2013","31/12/2013"
"45000-1","Education","Duplo",2013,"Creative Builder",2,124,,89.99,,,,673419189351,,,,1.2,"",0,0,0,,0,0,,,,,,,,,90.1500,,"",""
"45001-1","Education","Duplo",2013,"Playground",6,104,,,,,,673419187848,43.8,32.3,27.4,2.5,"",0,0,0,,0,0,,,,,,,,,102.2600,,"01/01/2013","31/12/2017"
"45002-1","Education","Duplo",2013,"Tech Machines Set",6,95,269.99,249.95,368,294.99,5702016371239,673419305082,43.8,32.3,27.4,2.5,"",0,0,0,,0,0,,,,,,,,,193.2500,142.9500,"01/01/2013","31/12/2018"
"45003-1","Education","Soft bricks",2013,"Soft Starter Set",,84,,,,,,673419195799,40,40,49.8,15,"",0,0,0,,0,0,,,,,,,,,581.4200,,"01/01/2013","31/12/2018"
"45080-1","Education","",2013,"Creative Cards",,,,24.95,,31.95,,673419189385,,,,0.25,"",0,0,0,,0,0,,,,,,,,,6.5700,,"",""
"45100-1","Education","",2013,"StoryStarter Core Set",,1147,,115.95,,,,673419188057,,,,2.35,"",0,0,0,,0,0,,,,,,,,,67.2500,,"",""
"45500-1","Mindstorms","EV3",2013,"EV3 Intelligent Brick",,1,202.99,224.95,289.99,199.99,673419196390,673419196390,,,,0.21,"",0,0,0,,0,0,,,,,,,,,165.8900,81.4100,"",""
"45501-1","Education","Mindstorms",2013,"DC Rechargeable Battery",,1,81.99,99.95,126.99,99.99,673419279031,673419196376,,,,,"",0,0,0,,0,0,,,,,,,,,74.4300,80.0000,"",""
"45502-1","Mindstorms","EV3",2013,"EV3 Large Servo Motor",,1,25.99,29.99,39.99,29.99,,673419199148,,,,0.08,"",0,0,0,,0,0,,,,,,,,,85.5800,90.0000,"",""
"45503-1","Mindstorms","EV3",2013,"EV3 Medium Servo Motor",,1,20.99,29.95,31.99,24.99,,673419196444,,,,0.04,"",0,0,0,,0,0,,,,,,,,,69.0300,57.6500,"",""
"45504-1","Mindstorms","EV3",2013,"EV3 Ultrasonic Sensor",,1,29.99,39.95,46.99,34.99,673419300186,673419196437,,,,0.03,"",0,0,0,,0,0,,,,,,,,,42.5000,44.7700,"",""
"45505-1","Mindstorms","EV3",2013,"EV3 Gyro Sensor",,1,25.99,34.99,46.99,34.99,673419196413,673419196413,,,,0.02,"",0,0,0,,0,0,,,,,,,,,42.6800,25.0000,"",""
"45506-1","Mindstorms","EV3",2013,"EV3 Colour Sensor",,1,25.99,49.95,61.99,34.99,673419196420,673419196420,,,,0.02,"",0,0,0,,0,0,,,,,,,,,40.9900,35.0400,"",""
"45507-1","Mindstorms","EV3",2013,"EV3 Touch Sensor",,1,15.99,29.95,31.99,19.99,673419196406,673419196406,,,,0.02,"",0,0,0,,0,0,,,,,,,,,14.2300,4.0000,"",""
"45508-1","Mindstorms","EV3",2013,"EV3 Infrared Beacon",,1,22.99,34.99,46.99,34.11,673419199155,673419199155,,,,0.03,"",0,0,0,,0,0,,,,,,,,,24.5900,30.0000,"",""
"45509-1","Mindstorms","EV3",2013,"EV3 Infrared Sensor",,1,25.99,34.99,46.99,34.11,673419196383,673419196383,,,,0.02,"",0,0,0,,0,0,,,,,,,,,28.7300,40.0000,"",""
"45514-1","Education","Mindstorms",2013,"Cable Pack",,7,15.99,24.95,24.99,15.99,5702015068703,,,,,,"",0,0,0,,0,0,,,,,,,,,21.6300,,"",""
"45515-1","Education","Mindstorms",2013,"Bluetooth Dongle",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"45516-1","Education","Mindstorms",2013,"WiFi Dongle",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"45544-1","Education","Mindstorms",2013,"Education EV3 Core Set",,541,,339.95,,,,673419195553,,,,2.87,"",0,0,0,,0,0,,,,,,,,,626.8000,363.4900,"01/08/2013","30/03/2021"
"45560-1","Education","Mindstorms",2013,"Education EV3 Expansion Set",,853,,99.95,,,,673419196123,,,,2.3,"",0,0,0,,0,0,,,,,,,,,186.3700,152.3900,"",""
"50003-1","Games","Licensed",2013,"Batman",8,257,19.99,29.99,,,5702014973541,673419191005,28.8,27.2,5.4,0.55,"",0,0,0,,0,0,,,,,,,,,88.9700,53.6400,"01/06/2013","31/12/2013"
"50004-1","Games","",2013,"Story Mixer",,425,,29.99,,,,673419191036,28.8,27.2,5.4,0.46,"",0,0,0,,0,0,,,,,,,,,,,"01/08/2013","31/12/2013"
"50006-1","Games","",2013,"Legends of Chima",12,211,14.99,19.99,24.99,,5702014973510,673419190992,19.2,27.2,5.4,0.38,"",0,0,0,,0,0,,,,,,,,,31.8400,16.0000,"01/06/2013","31/12/2013"
"50011-1","Games","Licensed",2013,"The Battle of Helm's Deep",28,338,29.99,29.99,,,5702015006965,673419196789,28.8,27.2,5.4,0.47,"",0,0,0,,0,0,,,,,,,,,236.7800,107.9800,"01/06/2013","31/12/2013"
"60000-1","City","Fire",2013,"Fire Motorcycle",1,40,4.99,6.99,8.99,,5702014959415,673419187954,12.2,9.1,5.8,0.07,"",0,0,0,,0,0,,,,,,,,,10.8700,3.4300,"",""
"60001-1","City","Fire",2013,"Fire Chief Car",2,80,7.99,11.99,14.99,,5702014959385,673419187121,15.6972,14.097,4.4958,0.14,"",0,0,0,,0,0,,,,,,,,,12.6400,4.3100,"",""
"60002-1","City","Fire",2013,"Fire Truck",2,208,14.99,19.99,24.99,19.99,5702014959446,673419187985,26.1874,19.1008,6.096,0.39,"",0,0,0,,0,0,,,,,,,,,40.3900,14.1800,"",""
"60003-1","City","Fire",2013,"Fire Emergency",3,301,24.99,39.99,49.99,29.99,5702014959453,673419187992,28.194,26.1874,6.4008,0.6,"",0,0,0,,0,0,,,,,,,,,40.4700,14.5200,"",""
"60004-1","City","Fire",2013,"Fire Station",5,753,69.99,99.99,129.99,79.99,5702014959460,673419188005,48.006,37.7952,9.398,1.9,"",0,0,0,,0,0,,,,,,,,,108.4800,54.2900,"01/01/2013","31/12/2015"
"60005-1","City","Fire",2013,"Fire Boat",4,222,24.99,29.99,39.99,,5702014959576,673419188012,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,44.9600,13.0000,"01/01/2013","31/12/2013"
"60006-1","City","Elite Police",2013,"Police ATV",2,51,4.99,6.99,8.99,,5702014959422,673419187961,12.2,9.1,5.8,0.07,"",0,0,0,,0,0,,,,,,,,,7.4200,3.0900,"",""
"60007-1","City","Elite Police",2013,"High Speed Chase",3,283,19.99,29.99,39.99,29.99,5702014959590,673419188036,35.4076,19.1008,7.0104,0.51,"",0,0,0,,0,0,,,,,,,,,48.0900,15.5600,"",""
"60008-1","City","Elite Police",2013,"Museum Break-in",6,563,49.99,69.99,89.99,,5702014959606,673419188043,54,28.2,5.9,1.14,"",0,0,0,,0,0,,,,,,,,,82.4300,43.0500,"01/01/2013","31/12/2014"
"60009-1","City","Elite Police",2013,"Helicopter Arrest",5,352,39.99,49.99,64.99,,5702014974173,673419191227,,,,0.84,"",0,0,0,,0,0,,,,,,,,,64.0500,37.7200,"",""
"60010-2","City","Fire",2013,"Fire Helicopter",2,232,29.99,39.99,49.99,,5702014959583,673419188029,28.2,26.2,6.4,,"",0,0,0,,0,0,,,,,,,,,51.3500,29.8600,"01/01/2013","31/12/2013"
"60011-1","City","Coast Guard",2013,"Surfer Rescue",2,32,4.99,6.99,8.99,5.99,5702014974111,673419191173,12.192,9.0932,4.699,0.07,"",0,0,0,,0,0,,,,,,,,,9.8700,3.6600,"01/06/2013","31/07/2015"
"60012-1","City","Coast Guard",2013,"Coast Guard 4x4 & Diving Boat",2,128,9.99,19.99,24.99,12.99,5702014974128,673419191180,26.1874,14.097,4.8006,0.22,"",0,0,0,,0,0,,,,,,,,,30.0300,8.3700,"01/06/2013","31/07/2015"
"60013-1","City","Coast Guard",2013,"Coast Guard Helicopter",4,230,24.99,39.99,49.99,,5702014974135,673419191197,28.2,26.2,6.4,0.53,"",0,0,0,,0,0,,,,,,,,,59.1300,17.1700,"01/06/2013","31/12/2013"
"60014-1","City","Coast Guard",2013,"Coast Guard Patrol",6,449,59.99,79.99,99.99,69.99,5702014974142,673419191203,54.0004,28.194,7.8486,1.25,"",0,0,0,,0,0,,,,,,,,,163.6100,55.6700,"01/06/2013","31/07/2015"
"60015-1","City","Coast Guard",2013,"Coast Guard Plane",3,279,34.99,44.99,59.99,,5702014974159,,38,26,7,0.78,"",0,0,0,,0,0,,,,,,,,,70.0000,30.8800,"01/06/2013","31/12/2014"
"60016-1","City","Great Vehicles",2013,"Tanker Truck",1,191,17.99,19.99,24.99,,5702014959439,673419187978,26.2,19.1,7.2,0.41,"",0,0,0,,0,0,,,,,,,,,74.4300,33.1900,"",""
"60017-1","City","Great Vehicles",2013,"Flatbed Truck",2,212,17.99,19.99,24.99,,5702014959392,673419187138,26.2,19.1,6.1,0.39,"",0,0,0,,0,0,,,,,,,,,43.5400,16.9500,"",""
"60018-1","City","Great Vehicles",2013,"Cement Mixer",2,221,17.99,19.99,24.99,,5702014959408,673419187145,26.2,19.1,6.1,0.39,"",0,0,0,,0,0,,,,,,,,,54.8400,26.7000,"",""
"60019-1","City","Racing",2013,"Stunt Plane",2,140,9.99,19.99,24.99,,5702014973862,673419190725,26.2,14.1,4.8,0.24,"",0,0,0,,0,0,,,,,,,,,25.3700,7.2600,"01/06/2013","31/12/2014"
"60020-1","City","Cargo",2013,"Cargo Truck",3,321,24.99,39.99,49.99,,5702014974081,673419190749,28.2,26.2,6.4,0.57,"",0,0,0,,0,0,,,,,,,,,68.2300,38.7700,"01/06/2013","31/12/2014"
"60021-1","City","Cargo",2013,"Cargo Heliplane",3,393,34.99,44.99,59.99,,5702014974098,673419191159,38.2,26.2,7.1,0.79,"",0,0,0,,0,0,,,,,,,,,94.1300,32.4700,"01/06/2013","31/12/2014"
"60022-1","City","Cargo",2013,"Cargo Terminal",5,658,69.99,99.99,129.99,,5702014974104,673419191166,48,37.8,9.4,1.81,"",0,0,0,,0,0,,,,,,,,,299.9400,95.1600,"01/06/2013","31/12/2014"
"60023-1","City","Traffic",2013,"LEGO City Starter Set",5,272,19.99,29.99,39.99,,5702014974197,673419191241,28.194,26.1874,6.4008,0.55,"",0,0,0,,0,0,,,,,,,,,54.4100,16.4200,"01/06/2013","31/12/2014"
"60024-1","City","Seasonal",2013,"LEGO City Advent Calendar",8,244,19.99,29.99,39.99,,5702014974203,673419191258,38,26,6.8,0.38,"",0,0,0,,0,0,,,,,,,,,35.8200,15.0000,"",""
